id,SalePrice
1569,127780.26853477283
1570,139167.54640386638
1571,123248.06659908082
1572,142090.06900251668
1573,236848.63859264113
1574,118411.16056848981
1575,228294.7333937121
1576,241692.83937702113
1577,182201.763554357
1578,148720.333350499
1579,144283.67460411982
1580,196843.86942393094
1581,153037.51734319574
1582,125687.59815299742
1583,295888.95713129675
1584,216154.08727435902
1585,136126.5245419615
1586,67143.7331393885
1587,104989.71874882642
1588,151179.16829745128
1589,96656.21648976776
1590,133891.40280903337
1591,92120.83906055184
1592,114189.92031279957
1593,127669.24235410136
1594,123646.96546166186
1595,107500.49085079701
1596,222575.4363111559
1597,193546.93965914924
1598,227982.64081666197
1599,172656.03043455433
1600,162810.36347349492
1601,68670.55669450265
1602,117135.40853671772
1603,71358.13909721214
1604,260213.98917750374
1605,243774.2319576851
1606,168701.8701135875
1607,173316.5115734689
1608,214614.0413639863
1609,185339.24789518543
1610,150446.69880184537
1611,138184.72480648317
1612,170111.59149848693
1613,161412.03068661503
1614,128011.2169227942
1615,93618.23075704853
1616,77864.50013347293
1617,95346.82046651715
1618,124769.08143316244
1619,140093.27093942062
1620,152267.55072114116
1621,138619.24058028354
1622,141655.71194439256
1623,261268.10001323366
1624,209360.63951990465
1625,120859.60722550031
1626,170452.59591000917
1627,190582.20893444953
1628,280021.0948513829
1629,184313.13785743652
1630,345037.4836673669
1631,230402.01030487716
1632,244459.26090129744
1633,174440.9960374635
1634,185156.2667620107
1635,176706.7483973536
1636,152578.34298140154
1637,199100.659158286
1638,181426.66356721747
1639,190515.90016539735
1640,250882.8557438156
1641,183790.88245750172
1642,237825.74810509488
1643,216168.74043171617
1644,232651.689280858
1645,196243.44301482593
1646,158437.26408653505
1647,162485.12081302577
1648,130092.84903816262
1649,138945.2624283998
1650,114357.92628029795
1651,120810.85338496086
1652,97580.96776036022
1653,99581.91815297677
1654,145872.11302769213
1655,138767.47796651183
1656,140735.73760323366
1657,147519.48764329636
1658,142980.1717541621
1659,119989.18953571939
1660,155445.67532750237
1661,419298.3780886651
1662,409959.9144741657
1663,380156.8225941736
1664,405317.0267252365
1665,304524.61387810117
1666,332727.8941430022
1667,378054.06368706265
1668,345331.79980074125
1669,314023.7219150114
1670,355979.76861237385
1671,257720.43581986355
1672,422106.3356116998
1673,290130.627463799
1674,241744.7427118794
1675,191549.8467384336
1676,190618.29457446196
1677,217118.71217511428
1678,438373.2567100808
1679,384877.25932877
1680,328430.46831946704
1681,251804.6261468511
1682,320551.6090298301
1683,180758.20397822667
1684,177031.50592298622
1685,175707.87662411114
1686,167858.36116335442
1687,174089.09740325197
1688,189156.15341023979
1689,196665.9871380539
1690,199987.5427021063
1691,186979.36199113543
1692,270939.6995971971
1693,170797.60703902604
1694,184650.31517458934
1695,169535.54770651416
1696,273139.14350750414
1697,174714.30275650552
1698,356328.72433607455
1699,310821.15047659323
1700,250690.54830841738
1701,275275.6795858679
1702,239339.33293508244
1703,242622.78779001473
1704,274618.46154286165
1705,240254.6633982153
1706,351918.5807491926
1707,213224.02152519688
1708,200166.5995465954
1709,272020.63809084415
1710,217809.30685683814
1711,271321.5765796845
1712,257725.5612832389
1713,275776.7590331795
1714,221973.31023980887
1715,208302.10338274777
1716,184707.92577077175
1717,178302.81991770933
1718,136842.9653576145
1719,208628.3765728465
1720,245426.44968563554
1721,166354.54316873205
1722,127172.56833180528
1723,155390.51401892092
1724,204903.54440444306
1725,236352.21222990216
1726,184387.7724549832
1727,150056.67678077635
1728,177684.54460277344
1729,167523.24023902926
1730,159384.8249172873
1731,121720.45748995706
1732,125576.70481500441
1733,114362.11069859363
1734,120517.87605578043
1735,126408.56764194228
1736,109538.31064061889
1737,300625.92048268043
1738,245427.90980908184
1739,244841.06712087546
1740,205655.09168078183
1741,186161.1465670501
1742,172304.6841893745
1743,179672.39926582115
1744,309047.71604959504
1745,218225.25188659312
1746,187923.06278196923
1747,216429.5914849952
1748,216340.46238395275
1749,143793.1979201996
1750,125301.15376914309
1751,250193.1435772964
1752,116708.2387039006
1753,150776.62439944284
1754,197324.69508786293
1755,163244.16043084342
1756,125232.62281038842
1757,120874.88124315959
1758,146173.94012785924
1759,162914.81203525074
1760,165864.95298613625
1761,145371.65297137402
1762,178226.26623223827
1763,186586.1125931008
1764,114040.70035471831
1765,162901.81242841436
1766,189156.9761116738
1767,221057.24970175704
1768,141194.68303193018
1769,176359.48874077672
1770,152452.1353226006
1771,126120.35287707669
1772,129969.54891021109
1773,128605.43269347986
1774,140659.8117872246
1775,141933.40904825123
1776,129414.16546693027
1777,108882.85940210526
1778,138695.80415989942
1779,117226.30276048474
1780,181779.54746668355
1781,127000.8222780588
1782,87811.8205369557
1783,141429.5004814475
1784,106688.57466016042
1785,124913.91233492024
1786,143039.206755256
1787,166335.01548227633
1788,59761.77589083454
1789,100344.02086533864
1790,77853.70245551469
1791,179312.7691418204
1792,157557.83247525932
1793,129183.10929525166
1794,154077.2530573657
1795,133174.70342407894
1796,132423.874304124
1797,114687.1201591562
1798,121971.41685215109
1799,110452.77829457328
1800,133045.82080612757
1801,125280.13053373339
1802,145466.320385419
1803,149797.1167786313
1804,136516.80401396292
1805,137478.21366620963
1806,123426.72313716784
1807,138741.0357498718
1808,127472.42288257518
1809,122748.93112930695
1810,140455.01061793743
1811,94718.00782550311
1812,97154.83686368314
1813,122499.15227032093
1814,95240.13647212634
1815,53868.5990438336
1816,97675.23535010073
1817,104381.68655252704
1818,140412.1607589688
1819,126472.41959421712
1820,50723.179720312204
1821,118130.73015177346
1822,151309.16944359252
1823,43011.87633476221
1824,129940.56130917506
1825,138362.73865588772
1826,103623.09789133004
1827,102392.71189761959
1828,136571.7538360802
1829,126078.70868938189
1830,136469.08698871537
1831,148754.90701489412
1832,74802.11691832606
1833,142185.36911198293
1834,117805.9314896175
1835,120672.95690477581
1836,124286.23885388674
1837,86656.20796820383
1838,121411.26777274751
1839,96384.3706579073
1840,143454.8432623864
1841,133963.5490951538
1842,88487.73732532347
1843,128038.80756870318
1844,144936.27387503476
1845,143189.6672191058
1846,156253.40337438608
1847,165843.7223277841
1848,53223.96275860936
1849,113446.52181359929
1850,116939.78290887867
1851,151783.34842943156
1852,126135.2236144926
1853,121035.41241178403
1854,165757.53726801884
1855,148718.63545471488
1856,224095.07206430865
1857,135751.25487734348
1858,136444.40531564172
1859,122454.48786338167
1860,145342.80348235066
1861,121929.576411531
1862,326868.9066088949
1863,307301.8928394021
1864,307371.0721050736
1865,343073.75789918425
1866,330872.5024793351
1867,231591.35931949585
1868,287203.9316897886
1869,201557.59661794355
1870,227403.39984263264
1871,259654.87305039956
1872,174467.0491361239
1873,234655.88623173838
1874,153629.38123424465
1875,198821.5189137599
1876,197421.9581112441
1877,209802.71203209183
1878,207665.76751403153
1879,128499.04273674477
1880,133594.05865654175
1881,243445.37989504216
1882,244449.69846779673
1883,186531.52801840557
1884,202823.5108908803
1885,244213.4190073924
1886,292145.1313271487
1887,212423.3518440835
1888,271828.08811972395
1889,164888.74359588552
1890,113625.05243901159
1891,136008.9888201183
1892,97864.77614924958
1893,124555.23436346192
1894,123045.9056383512
1895,133751.5066154434
1896,127824.07895536676
1897,115878.29339456996
1898,109615.66862605631
1899,163261.0809251712
1900,157195.0088500068
1901,169714.53154914104
1902,152782.37101705576
1903,219290.6500140506
1904,147211.954692451
1905,199977.77093802622
1906,156683.32217482405
1907,206278.2041755433
1908,110777.70263008199
1909,132735.3224143685
1910,119828.41347253973
1911,222345.4534093426
1912,333727.15415972524
1913,142599.67869713088
1914,53730.06763184809
1915,295934.7002799626
1916,65288.57078663489
1917,252349.37571590758
1918,140879.7751640749
1919,176481.75699293733
1920,154334.4268135583
1921,383149.215164615
1922,322157.1797024736
1923,231975.6487451757
1924,215778.88768843396
1925,196192.17216519124
1926,369725.0697043827
1927,133549.2359372123
1928,158452.19997981252
1929,124883.46132170327
1930,134164.0511551506
1931,142418.78272677504
1932,141392.31920207903
1933,183723.65032970946
1934,182695.87144094106
1935,170053.93832019286
1936,194877.84151805632
1937,185532.50551346896
1938,170208.58682259027
1939,242256.70266094268
1940,192870.13742815654
1941,170268.79968051024
1942,185377.6390234414
1943,213087.21576357796
1944,368629.60338985035
1945,397822.2888177304
1946,130646.36251591129
1947,271679.2050359493
1948,170677.35345034127
1949,246613.97059317262
1950,191150.94256593825
1951,243959.0663448236
1952,206072.96893977217
1953,164440.65550063143
1954,183072.34532951325
1955,136255.95221121435
1956,298870.50719567714
1957,151598.08076697105
1958,301532.1758166584
1959,144156.41521064093
1960,115542.25559967771
1961,120199.81380356384
1962,98319.6683122459
1963,105425.79849141002
1964,106746.8430288168
1965,140441.867977683
1966,139844.0821090216
1967,291057.02967811935
1968,416499.37742220087
1969,389962.08262831264
1970,412183.88500917057
1971,459319.83481583826
1972,382439.8743999626
1973,265658.04853040306
1974,336640.86947424454
1975,451298.47127314785
1976,275881.15257455385
1977,353350.23562877096
1978,349057.94965109264
1979,327559.6927899127
1980,203030.1686916842
1981,342075.3637516427
1982,219430.55294622903
1983,206115.67830335523
1984,170098.53766224586
1985,224159.1720922499
1986,208863.93602940865
1987,183712.67913284898
1988,174969.15756030532
1989,191969.93055730048
1990,208014.24624897575
1991,228687.65539084142
1992,214478.20130614282
1993,168358.85739712388
1994,231053.92394667005
1995,184816.44940554857
1996,250833.44839422582
1997,318605.7079749942
1998,318952.9537224048
1999,280109.2702774548
2000,319515.9369888336
2001,272992.7434740575
2002,242461.0046916474
2003,256565.83144206638
2004,277959.233984477
2005,227255.13846182628
2006,222510.29109707806
2007,251286.77551300926
2008,214291.55280548157
2009,195726.2491776457
2010,197863.9685915661
2011,145152.1545978575
2012,176139.55137344723
2013,178351.13540480752
2014,183255.86626684672
2015,208887.63508912423
2016,190152.25703256743
2017,193439.77094869816
2018,118028.66399841619
2019,132401.0964879113
2020,103784.41107820578
2021,103231.52837785351
2022,182828.13230728178
2023,143338.3724415379
2024,269263.5276204839
2025,351625.6691585294
2026,174816.1448553427
2027,158413.01207234082
2028,155063.0001585755
2029,168534.28172964463
2030,266156.66182772315
2031,232419.1380729152
2032,254280.46359554978
2033,257563.22518557456
2034,173692.11349345976
2035,219480.80787975012
2036,202331.92441611708
2037,209050.15543837956
2038,320653.3585739629
2039,232605.60492100625
2040,270626.33424033993
2041,298336.7849856422
2042,206730.63833322146
2043,174357.38165809368
2044,175465.84029616043
2045,215006.21317654254
2046,146405.438916684
2047,146747.1282732553
2048,141800.17819988186
2049,143956.7784665086
2050,179818.56087502252
2051,105213.8293759362
2052,124481.22598687901
2053,148698.51934574946
2054,87400.92535658373
2055,159290.29348173138
2056,148708.24767973513
2057,112574.55437785346
2058,216575.7786579296
2059,132760.2033934202
2060,172989.88594661345
2061,176843.64454791564
2062,128633.61981372576
2063,116540.82677286801
2064,137857.6194034029
2065,119041.216328559
2066,164752.60220994375
2067,113710.14131365725
2068,149311.66677545942
2069,87970.37149648865
2070,117792.97270099934
2071,94293.20608460825
2072,136648.97460592334
2073,133419.9032789395
2074,188189.67190540594
2075,151090.21181702035
2076,120491.31040701103
2077,151814.39641102037
2078,125712.63807067295
2079,134778.26443364724
2080,116998.43230943581
2081,128855.29640424006
2082,123601.91094099499
2083,149603.44946726912
2084,109048.98229745653
2085,114648.43950003863
2086,116682.48223236798
2087,124126.81181027839
2088,97186.0882994542
2089,76524.65940913308
2090,123685.52783596219
2091,109462.56943738674
2092,120757.72093539342
2093,115661.44839668726
2094,112893.2412678031
2095,149119.94623944338
2096,83999.89869085874
2097,97649.48079147041
2098,149290.75345752464
2099,51650.3123282906
2100,78284.15304754366
2101,118007.13513395346
2102,129264.0089837764
2103,105825.53266995659
2104,141238.98561301772
2105,128407.6817018796
2106,66874.39835363458
2107,188958.21891143604
2108,116459.52308929061
2109,110547.95243188144
2110,128290.302155726
2111,137649.92498109577
2112,137784.70105458467
2113,120192.62896538714
2114,120630.06916836699
2115,162664.5692187185
2116,118256.16389339782
2117,151207.4481300548
2118,127330.97094335045
2119,109806.6823990261
2120,113239.87333702653
2121,98858.01436963983
2122,114141.9802076981
2123,82887.60296475154
2124,160836.41861568525
2125,128359.36373446984
2126,147547.1137388663
2127,162984.83062049194
2128,125803.84683275856
2129,95398.29110077042
2130,136538.05973592878
2131,143554.41120588826
2132,113363.65389003496
2133,123402.04653944392
2134,123686.98648136764
2135,99355.91068457217
2136,78640.86259148241
2137,106927.85427117044
2138,132628.56526784936
2139,152857.96872710393
2140,139736.78271647997
2141,165793.73930563225
2142,125308.09716366274
2143,147918.16072941717
2144,123716.58563783369
2145,137563.8225915591
2146,172108.70675832342
2147,143221.75468033546
2148,134544.69299394882
2149,150249.45365595244
2150,236342.9107432162
2151,117072.83288147867
2152,172695.0603049809
2153,160553.7369628151
2154,101463.01528383286
2155,141226.2892817711
2156,260455.36028557294
2157,226151.2203660613
2158,237481.53592498903
2159,214656.91000653664
2160,181291.22716986813
2161,238122.49836310983
2162,360654.2170258515
2163,333539.4549088904
2164,256245.1741770653
2165,203410.79305577878
2166,159357.47106533792
2167,219544.48494193907
2168,191567.27833770777
2169,197940.61998404053
2170,217378.06401754712
2171,159589.0524417553
2172,133262.86972346826
2173,172205.37263513182
2174,222205.346142778
2175,302308.702330441
2176,312902.15351571224
2177,236387.10767000454
2178,213526.83900882106
2179,136514.0321885685
2180,212945.0921197174
2181,192831.71479389461
2182,224129.32335967198
2183,189999.64619002008
2184,120558.50547599929
2185,129395.21026371558
2186,145835.1088612582
2187,153512.772448997
2188,155774.12066264858
2189,262171.4022261115
2190,80983.26314083123
2191,81833.60177787264
2192,88195.43256244154
2193,111000.27054853637
2194,99903.45345371522
2195,102117.15846817128
2196,101681.12154923048
2197,116236.77401799675
2198,160503.65164042576
2199,180571.60137997032
2200,149898.08237137104
2201,147634.0185368974
2202,215682.223776796
2203,137909.83765336906
2204,177883.64348381734
2205,118420.28329739867
2206,139992.2816451704
2207,225849.29045171296
2208,268654.2908662581
2209,242934.53424510494
2210,122035.03262034767
2211,120261.09388292923
2212,120885.99625873391
2213,104988.63299154204
2214,136767.8428023327
2215,102080.72974840205
2216,148269.3690502859
2217,68341.48641207174
2218,68824.60359192127
2219,67623.00708386168
2220,56263.39437067198
2221,296985.5612725956
2222,272753.9198185166
2223,283756.9017716254
2224,208281.5460516942
2225,118959.62433071232
2226,181331.32480699214
2227,196554.23542374177
2228,265526.4404562252
2229,251118.8521404321
2230,152513.31401989528
2231,210110.9796678149
2232,178627.79342629522
2233,177569.0783058001
2234,242826.09528348237
2235,216146.51041025182
2236,253341.67944257782
2237,313751.9854594311
2238,196688.39700405565
2239,110813.18986096261
2240,154533.0155465049
2241,154107.5746513786
2242,124976.67651076098
2243,133851.67980608635
2244,105164.76745413317
2245,102154.05405679805
2246,140748.14500536234
2247,117946.28784034081
2248,121360.0425763201
2249,119248.62130068633
2250,132194.90186535084
2251,108024.40737999397
2252,182610.94919521053
2253,153234.03566247982
2254,182805.30077194367
2255,184849.51171471892
2256,181333.44213873433
2257,207424.20597990585
2258,162345.50969186507
2259,174323.13044137217
2260,161313.26054550405
2261,197090.51635521493
2262,211668.48224988097
2263,377783.9053431756
2264,446880.5035323898
2265,174569.02788607322
2266,313428.9072958876
2267,359035.0020807562
2268,432511.4364636739
2269,152071.25892829412
2270,201310.99826223403
2271,215440.20897053523
2272,195592.33906037448
2273,165021.26447145705
2274,178311.63986920795
2275,153946.4980172661
2276,189884.7378421279
2277,182219.60704240293
2278,149739.1143928349
2279,126281.69595562098
2280,118101.33099021277
2281,163001.81455766998
2282,182203.33336332507
2283,109003.77719352569
2284,112357.58990066384
2285,142177.0102840954
2286,123534.61891697056
2287,371166.0120821659
2288,273314.06098328554
2289,365844.1102400889
2290,448724.78290353605
2291,337760.4244191429
2292,443748.25912446424
2293,465091.38165481505
2294,405886.57284135773
2295,467726.9398114277
2296,279251.65994129016
2297,342177.0191632472
2298,336994.4740116094
2299,353017.3876035778
2300,340987.17700465233
2301,312815.0126412566
2302,250690.34900278234
2303,248454.5461663885
2304,253675.15351293248
2305,192515.50018577167
2306,187350.95194126508
2307,195939.72613631265
2308,229404.60032476287
2309,286415.7499052459
2310,211924.19523878273
2311,199111.04774255955
2312,177309.55203469115
2313,172800.03465619974
2314,172933.46231399616
2315,182336.67358024328
2316,195296.3379123548
2317,187666.26568524586
2318,179322.18851552357
2319,183537.25518231484
2320,187156.0992503351
2321,237939.1611827056
2322,179400.31457864263
2323,198082.7145972978
2324,182926.67688317163
2325,215125.47133774136
2326,177742.2129145062
2327,203058.19780285348
2328,223263.4249975315
2329,192383.32639101447
2330,180515.43427753713
2331,341926.75584221777
2332,400568.5784173016
2333,323245.17811292526
2334,258156.0693527762
2335,286756.5757551975
2336,310725.838400196
2337,197393.4470935293
2338,265828.0650615402
2339,221284.65077395225
2340,391379.0889510832
2341,211766.17389855676
2342,237704.05045329226
2343,230101.85219541614
2344,213992.55091682717
2345,236446.2552645693
2346,212641.41184141987
2347,196680.14681847178
2348,242067.4833420975
2349,181395.183926281
2350,313795.26904574886
2351,254227.38170501933
2352,254130.11958218197
2353,236168.28761689225
2354,139670.1524749201
2355,147618.17502736318
2356,153005.67358672322
2357,189564.76937409668
2358,197240.98109137034
2359,133881.64789212053
2360,115913.65036582576
2361,146430.55362653817
2362,256934.61007517236
2363,140096.35501480455
2364,159174.3487546314
2365,216088.8626404505
2366,193405.05715309223
2367,223042.52102706084
2368,212542.52591805308
2369,217305.86898314013
2370,169765.75266104756
2371,165496.3314959896
2372,192336.5932951866
2373,286979.87821194326
2374,316645.78905890364
2375,254961.74944703822
2376,269560.88330460904
2377,329813.9145680717
2378,145065.41162049558
2379,194806.0407136806
2380,149196.29027513298
2381,167921.0628763994
2382,215804.75598803713
2383,204825.81566777872
2384,244880.46798811015
2385,161964.0771645102
2386,133604.48076224863
2387,137031.8426364691
2388,104328.0671196175
2389,118487.94774692674
2390,149963.56773778985
2391,146095.89364946226
2392,114176.79399189519
2393,172655.6396052519
2394,143750.06571623468
2395,211081.33202363775
2396,143857.81687424547
2397,222591.26824513852
2398,135589.35633318365
2399,65707.51982842822
2400,62936.66343019053
2401,121223.8994421024
2402,136906.71055305863
2403,147197.03533181
2404,153992.77924000408
2405,158860.7997140399
2406,140060.9852572955
2407,124774.73051073914
2408,148923.3058568554
2409,120344.11980833183
2410,173640.57508085843
2411,113974.56540684037
2412,158031.81208911102
2413,129399.20101328472
2414,157639.06012388185
2415,133634.49338786778
2416,129684.81669552521
2417,131635.7830947346
2418,132005.91278658592
2419,127262.04853565592
2420,121565.7654684467
2421,148634.31794416785
2422,107682.20985869945
2423,115143.19065251054
2424,165156.6249101539
2425,195010.42451572706
2426,131449.12839457838
2427,132338.98736136084
2428,183204.0490743703
2429,113197.09782122062
2430,132935.66031256662
2431,108926.12723016378
2432,147977.019716389
2433,148335.7347998059
2434,138796.9498804442
2435,151783.18076493585
2436,105242.39408738099
2437,102613.0520519241
2438,124055.54236599784
2439,103218.36782038615
2440,124032.40625310525
2441,94634.44002043146
2442,98265.2468694196
2443,126616.63953966675
2444,132328.10945823218
2445,87276.63338078959
2446,132035.95767793612
2447,181498.6284972372
2448,129599.01006482444
2449,111585.88926789605
2450,154768.76398345263
2451,119221.4479737335
2452,190910.27658622776
2453,93211.18427517783
2454,118710.08664023546
2455,121247.60185462648
2456,133395.77402842167
2457,137811.23740332434
2458,127130.63840702706
2459,107161.0037671334
2460,139559.60124755104
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375684
2466,117713.85914972333
2467,131274.81958071335
2468,82036.96555251162
2469,80322.2340209106
2470,194016.88967747695
2471,216582.91983692933
2472,165381.4930986694
2473,116517.79152690114
2474,73773.22396495058
2475,207913.98540716752
2476,115021.95322134107
2477,126720.84653966351
2478,152163.03461268486
2479,105548.98093056794
2480,154649.4268512368
2481,120051.93533462149
2482,126029.57567282712
2483,111281.59386816628
2484,122275.11191636634
2485,123543.91657313111
2486,150437.74563875288
2487,166297.16847057705
2488,166160.88254395465
2489,157301.88011728617
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790837
2493,155972.27473248696
2494,152075.89140447503
2495,89224.86354632443
2496,238113.4505341692
2497,152995.62836515292
2498,107991.3351879922
2499,86647.3107200276
2500,119399.61547306672
2501,134545.1645382871
2502,145688.1308195957
2503,94762.02465097915
2504,172306.2405990763
2505,227102.3724564461
2506,250017.25881008225
2507,277344.1854239481
2508,250210.78129216487
2509,218264.95720925299
2510,223216.49038516177
2511,175942.36391634258
2512,208130.82614684687
2513,221736.43497462926
2514,265198.57807621534
2515,150663.0801478441
2516,174583.7366422905
2517,146940.4867859232
2518,156188.10516111605
2519,234762.55170471774
2520,221498.0260457885
2521,189561.04704396243
2522,221436.55375225958
2523,119249.59923852175
2524,135156.73047819722
2525,148323.9640597212
2526,137575.20903668526
2527,117754.36016646441
2528,128874.45142557022
2529,133686.60702304787
2530,125572.97681417466
2531,254875.6099015556
2532,223095.31330035298
2533,193294.39844407956
2534,235734.31217890346
2535,294534.4780660979
2536,231989.23588950446
2537,243805.1786530836
2538,183051.37430552047
2539,190659.00773833224
2540,175785.10698093096
2541,183871.28024511717
2542,164678.34223831038
2543,120988.52357005293
2544,122151.84823932932
2545,137432.49241848098
2546,121777.40339774027
2547,138335.74656445885
2548,150615.40532919523
2549,152479.90055800404
2550,523973.7696237782
2551,139643.9122887182
2552,129148.20823945264
2553,75689.9171868129
2554,95796.55872401138
2555,113071.07838677012
2556,98011.53807845192
2557,107159.77480666191
2558,147418.8022952738
2559,141565.06509427063
2560,154830.835146086
2561,146065.25995393738
2562,139385.89068551804
2563,151130.9974073708
2564,201237.00036648876
2565,137860.6769214322
2566,154955.54491959288
2567,142987.8944758787
2568,204821.57086037268
2569,228828.45936427417
2570,117827.51154063085
2571,191609.68633517364
2572,153734.8822810738
2573,220680.8535175667
2574,290652.2378109
2575,131673.2240424697
2576,118702.69276139319
2577,154453.36026926507
2578,82834.15631851068
2579,63994.69513187864
2580,86032.75234486516
2581,94538.53324993349
2582,100895.95247707788
2583,274009.5478538929
2584,172913.34343349165
2585,184109.72994240216
2586,220997.06476851288
2587,200114.6636747722
2588,138246.00528354407
2589,151132.10989252914
2590,201224.95226399336
2591,224359.38697011673
2592,210040.84689760875
2593,256805.49283046625
2594,185135.63812715764
2595,208446.28993541474
2596,288435.64810423733
2597,186319.51959424687
2598,280506.68881461874
2599,342348.5952881357
2600,151503.02109076624
2601,143141.11524331014
2602,85656.63141346074
2603,94245.20250530227
2604,90603.62816885856
2605,82355.13905154685
2606,144549.44722377852
2607,197490.47960527573
2608,197371.29477082705
2609,173707.9563628821
2610,110980.86947527817
2611,125038.96381197812
2612,161471.29265060107
2613,130410.10818194006
2614,124286.93747924751
2615,153243.2853966335
2616,144288.65116444495
2617,184594.92487284422
2618,195516.74988853946
2619,198505.01229480785
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511584
2623,243586.4469390035
2624,297676.08587419655
2625,293280.69081615086
2626,173293.38394926902
2627,168652.13745974432
2628,482671.46975998837
2629,495679.27260779275
2630,390644.2457336844
2631,470951.73799984675
2632,416916.0757898681
2633,314358.84558996826
2634,430535.002271295
2635,158944.36330574844
2636,173975.47472845833
2637,179238.858145739
2638,252640.36012318393
2639,192589.54374347383
2640,151266.67714647786
2641,103900.06838565264
2642,186372.61500438832
2643,103798.12417608526
2644,118320.40394018068
2645,110767.86750163777
2646,95556.17291678462
2647,104287.89255944332
2648,141014.76397664368
2649,154578.03029092678
2650,136103.20029343394
2651,138005.21874257212
2652,398314.79931977694
2653,256131.43115665755
2654,252162.5656188157
2655,408917.33270147274
2656,327420.1508702261
2657,350689.57265931787
2658,309206.38226740895
2659,310224.4979300769
2660,366493.9580040156
2661,356054.77706437
2662,366917.3788576982
2663,296010.38529396185
2664,278274.9986709171
2665,330013.0981162829
2666,283634.44093741535
2667,170847.10602960052
2668,182699.26230087655
2669,179957.90110660094
2670,276326.1361375097
2671,190539.283677664
2672,192770.98440529298
2673,199418.3793480046
2674,193271.77418162025
2675,173041.29667806433
2676,195150.69235992717
2677,197806.04037187557
2678,247240.447811081
2679,279357.3865323042
2680,292467.19311148266
2681,404586.87619606225
2682,322851.14730211545
2683,510159.23836434615
2684,321917.6997051231
2685,330470.88557921
2686,246787.81480041117
2687,310347.1237532995
2688,217573.2589088628
2689,208666.31831019695
2690,411735.8063455053
2691,187287.0591217766
2692,141754.83754201623
2693,197686.28335387702
2694,140260.63787966614
2695,192804.90234302898
2696,186659.149007769
2697,183914.38046459976
2698,192583.4948260164
2699,167801.5995021133
2700,153654.2513031807
2701,150214.11596687633
2702,112131.59468697739
2703,128704.68911752984
2704,140202.8105289883
2705,115351.96682359565
2706,112897.85796913109
2707,123911.33926480485
2708,133383.14009313117
2709,104799.74060859719
2710,127897.03880830067
2711,264598.2360670923
2712,392998.58436807594
2713,170283.41826806858
2714,151486.73382737473
2715,170158.33845276397
2716,145178.73168736254
2717,191624.76319097469
2718,221876.46231760713
2719,152049.27138215402
2720,174017.4182172973
2721,130866.0542365658
2722,159766.6626216123
2723,143994.2096539889
2724,125827.10860591051
2725,130055.71669103713
2726,147725.30587134694
2727,175181.36764517103
2728,186921.34465925445
2729,149506.0870953516
2730,146958.8565614099
2731,134372.8368520232
2732,134669.1346954013
2733,159263.39235004783
2734,141039.30709856935
